,,,,,UDR
,,,,,memory,,,,,,,,,,,,CPU,,,,,,,,,,,,
,t,,,,min,,,,max,,,,ave,,,,min,,,,max,,,,ave,,,,
,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,
NUMBER  = 1600 AND USERS = 50 AND AND UNIQUENESS = 10 ,4.4232099057,4.735601902,4.7183260918,0.133026362588 ,98.0,154.0,138.0,24.3063777639,213.0,426.0,249.0,87.2714157098,164.142857143,298.0,205.333333333,49.229696714 ,0.0,0.0,0.0,0.0,8.13,14.0,11.43,2.22912090296,2.10428571429,2.63285714286,2.54833333333,0.210865321173
NUMBER  = 1600 AND USERS = 100 AND AND UNIQUENESS = 10 ,3.5661609173,6.7164349556,3.7718999386,1.32807324585 ,83.0,308.0,211.0,97.3154663967,182.0,349.0,297.0,66.153609123,142.0,329.666666667,248.333333333,70.1191050206 ,0.0,0.12,0.12,0.0657267069006,8.28,14.36,10.79,2.21914848534,1.88,2.69666666667,2.22833333333,0.323852109595
NUMBER  = 1600 AND USERS = 150 AND AND UNIQUENESS = 10 ,5.0769991875,5.8604609967,5.160187006,0.359827129865 ,90.0,326.0,105.0,100.492288261,179.0,432.0,279.0,113.253256024,128.285714286,367.857142857,207.285714286,102.298915811 ,0.0,0.0,0.0,0.0,7.94,16.11,10.69,3.8000434208,2.19142857143,2.59428571429,2.365,0.185168428569
NUMBER  = 1600 AND USERS = 200 AND AND UNIQUENESS = 10 ,0.5935850143,0.6536560058,0.632060051,0.0257391996837 ,98.0,343.0,218.0,101.480540006,178.0,530.0,263.0,143.660363357,151.333333333,436.5,263.0,113.725607885 ,0.0,2.32,0.48,0.970144319161,3.86,6.64,5.12,1.18658333041,2.20333333333,3.32,3.09,0.44670149118
NUMBER  = 1800 AND USERS = 50 AND AND UNIQUENESS = 10 ,5.0264120102,5.2575240135,5.1675240994,0.0880783055416 ,97.0,249.0,146.0,55.7162453868,256.0,438.0,300.0,81.9804854828,192.857142857,373.571428571,242.714285714,70.5201953995 ,0.0,0.0,0.0,0.0,8.19,15.96,12.04,3.59199387527,2.33714285714,3.18714285714,2.92285714286,0.389635360672
NUMBER  = 1800 AND USERS = 100 AND AND UNIQUENESS = 10 ,3.9614100457,4.0654928684,4.0284428596,0.0416215178294 ,111.0,255.0,115.0,62.9031000826,174.0,449.0,280.0,106.189453337,129.166666667,297.571428571,167.0,77.4624526849 ,0.0,0.12,0.0,0.05366563146,6.76,14.55,10.42,3.26700933577,1.96142857143,3.048,2.93166666667,0.479467216124
NUMBER  = 1800 AND USERS = 150 AND AND UNIQUENESS = 10 ,5.5005729198,6.0602340698,5.7832570076,0.234713618665 ,82.0,193.0,128.0,43.6955375296,187.0,572.0,272.0,149.019126289,163.625,440.333333333,214.142857143,112.910447528 ,0.0,0.0,0.0,0.0,12.08,14.67,13.11,0.972558481532,2.23888888889,2.73,2.25875,0.208771716395
NUMBER  = 1800 AND USERS = 200 AND AND UNIQUENESS = 10 ,0.6400589943,2.7954540253,0.6824409962,0.937673950749 ,64.0,252.0,164.0,75.7033684852,163.0,392.0,225.0,87.1108489225,105.25,314.5,184.5,81.7854663128 ,0.0,1.35,0.12,0.552240889468,3.89,6.51,6.0,1.05039516374,2.23,3.41,3.185,0.540013631515
NUMBER  = 2000 AND USERS = 50 AND AND UNIQUENESS = 10 ,7.1478421688,7.5922811031,7.2622768879,0.208078661867 ,99.0,224.0,151.0,53.2569244324,249.0,404.0,300.0,66.631073832,175.333333333,338.375,233.75,65.6919896182 ,0.0,0.0,0.0,0.0,13.32,17.54,14.39,1.59479465763,2.75625,3.26,2.90555555556,0.19318969161
NUMBER  = 2000 AND USERS = 100 AND AND UNIQUENESS = 10 ,7.0607061386,8.1994211674,7.4805078507,0.429567552816 ,124.0,326.0,184.0,78.818145119,157.0,369.0,348.0,88.9196266299,147.0,342.444444444,223.625,78.1728307903 ,0.0,0.0,0.0,0.0,11.13,14.12,13.52,1.19750991645,2.29666666667,2.87375,2.351,0.238704603014
NUMBER  = 2000 AND USERS = 150 AND AND UNIQUENESS = 10 ,5.8267979622,9.3093349933,6.4646439553,1.38374805853 ,80.0,235.0,122.0,73.0458759958,217.0,609.0,343.0,145.94588038,128.363636364,431.625,288.777777778,107.829428377 ,0.0,0.0,0.0,0.0,8.41,14.09,13.73,2.49041763566,1.75636363636,3.05714285714,2.47333333333,0.488071643467
NUMBER  = 2000 AND USERS = 200 AND AND UNIQUENESS = 10 ,7.7674968242,8.8320119381,8.0693659782,0.423823882596 ,73.0,184.0,123.0,47.404641123,238.0,313.0,264.0,28.9188519827,196.454545455,274.4,218.666666667,29.3823957652 ,0.0,0.0,0.0,0.0,12.1,16.32,13.14,2.04215082695,2.145,2.66888888889,2.54888888889,0.20103718238

